image_path,caption
combined/train/Normal/r0cc5a33ct.png,mountains in the background are covered in snow and people are sitting on a bench
combined/train/Normal/r1ad3fa6dt.png,this is a picture of a painting on the ceiling of a church
combined/train/Normal/216.png,there is a flat screen tv mounted on a wall in a living room
combined/train/Normal/r13928401t.png,this is a picture of a ceiling that has a pattern on it
combined/train/Normal/ssci_170.PNG,there is a red tent in front of a building with a sky background
combined/train/Normal/69.png,there is a box that is sitting on top of a table
combined/train/Normal/r154d7294t.png,there is a man that is standing on a rock in the water
combined/train/Normal/r108ba35et.png,trees in front of a building with a white door and a brown roof
combined/train/Normal/r1a170ddbt.png,there is a lamp that is sitting on a table next to a book
combined/train/Normal/154.png,there are many cups and mugs sitting on a shelf in a cabinet
combined/train/Normal/r0c9e4ff8t.png,there is a crowd of people that are standing in front of a building
combined/train/Normal/r12a97b08t.png,there is a small house in the middle of a grassy field
combined/train/Normal/637.png,there are many pairs of shoes that are under a sheered curtain
combined/train/Normal/ssci_218.PNG,there is a bench that is in the middle of the woods
combined/train/Normal/r0c1f588dt.png,there is a horse that is standing in the grass in front of a mountain
combined/train/Normal/267.png,there is a cabinet with a lot of items in it
combined/train/Normal/663.png,there are two computer screens with numbers on them in a room
combined/train/Normal/r02508493t.png,there is a small church in the middle of a green valley
combined/train/Normal/r09b86185t.png,there is a crowd of people walking down the street in the city
combined/train/Normal/r069e346et.png,purple and white flowers with a bee in the middle of them
combined/train/Normal/r116825e2t.png,there is a man and a woman that are walking up the stairs
combined/train/Normal/r09579ff2t.png,there is a man standing in front of a building with a giant elephant on it
combined/train/Normal/r1c56a2bct.png,there is a horse that is standing in the grass near a hill
combined/train/Normal/r012d1dbet.png,there is a house that is sitting on a hill in the mountains
combined/train/Normal/r10ab8058t.png,there are many people walking around in front of a large building
combined/train/Normal/r1cc0e4e1t.png,there is a man that is walking down a path in the grass
combined/train/Normal/r1d3bc675t.png,there is a snow covered mountain with a few trees in the foreground
combined/train/Normal/241.png,there is a white refrigerator in the corner of a living room
combined/train/Normal/ssci_50.JPG,there is a glass display case with several different items on it
combined/train/Normal/r07d5eb94t.png,there are many windows on the side of a building with a clock
combined/train/Normal/ssci_42.JPG,there is a statue of a woman sitting on top of a rock
combined/train/Normal/r00879054t.png,there is a large body of water that is next to a hill
combined/train/Normal/188.png,there is a bed with two pillows and a blanket on it
combined/train/Normal/r1db351a2t.png,tall grass in front of a body of water with a castle in the background
combined/train/Normal/r1f11809bt.png,this is an image of a church with a clock on the front
combined/train/Normal/r11850456t.png,there is a view of a body of water from a cliff
combined/train/Normal/r001d260dt.png,there is a window that has a planter on the ledge
combined/train/Normal/r0355b2d5t.png,there is a table set with candles and place settings in a restaurant
combined/train/Normal/ssci_184.PNG,there is a close up view of a metal fence on a sidewalk
combined/train/Normal/r144f25eet.png,there is a red fire hydrant sitting on the side of the road
combined/train/Normal/r08414c5at.png,there is a clock tower that is on the side of a building
combined/train/Normal/716.png,there is a statue of a man with a smile on his face
combined/train/Normal/86.png,there is a water heater on the wall next to a window
combined/train/Normal/r16d6c35dt.png,cars parked in a parking lot in front of a tall orange building
combined/train/Normal/r10134c59t.png,there is a cow that is standing on the side of a hill
combined/train/Normal/776.png,there is an empty tennis court with blue chairs and a green tennis court
combined/train/Normal/r0428df0ct.png,there are many people that are playing curling on the ice
combined/train/Normal/r170632f5t.png,there is a small boat that is going down the river
combined/train/Normal/258.png,there are a lot of colorful items hanging on the wall
combined/train/Normal/r1e52a39dt.png,there is a statue of a woman holding a sword in front of a building
combined/train/Normal/r138ceafbt.png,there is a stream running through a forest filled with yellow trees
combined/train/Normal/r012b0f30t.png,there is a man that is standing on a mountain looking at a valley
combined/train/Normal/r1f16e2abt.png,there are many boats that are docked in the water in the harbor
combined/train/Normal/r108ae9b6t.png,there is a pink flowered tree in front of a house
combined/train/Normal/77.png,this is an image of a toaster oven sitting on a counter
combined/train/Normal/r0b17fd57t.png,there is a snow covered field with a house in the background
combined/train/Normal/ssci_84.JPG,parked cars in a parking lot with a statue in the background
combined/train/Normal/498.png,there are many stuffed animals and books on the table
combined/train/Normal/r04c566a0t.png,there is a bench on the side of a path next to the water
combined/train/Normal/265.png,there is a cabinet with a lot of items in it
combined/train/Normal/ssci_78.JPG,there is a long hallway with arched windows in a building
combined/train/Normal/638.png,there are many pairs of shoes that are under a net
combined/train/Normal/103.png,there is a view of a kitchen through a glass door
combined/train/Normal/r04eb0d0ft.png,there is a man riding a horse on the side of a mountain
combined/train/Normal/r084a4ccet.png,this is a picture of a subway station with a mural on the wall
combined/train/Normal/r1c874ac4t.png,there is a large body of water with mountains in the background
combined/train/Normal/144.png,this is an image of a closet with clothes hanging on a rack
combined/train/Normal/r03c8ddcft.png,there is a man standing in front of a flock of seagulls
combined/train/Normal/r008ed083t.png,there is a man riding a snowboard on a snowy hill
combined/train/Normal/r0279b17bt.png,there is a painting on the ceiling of a large building
combined/train/Normal/r1328ee94t.png,there is a river running through a town with mountains in the background
combined/train/Normal/472.png,there is a spongebob that is sitting on a desk next to a water bottle
combined/train/Normal/r04aceb4et.png,there is a large building with a clock on the top of it
combined/train/Normal/695.png,there is a chair that is sitting in the middle of a room
combined/train/Normal/644.png,several pairs of shoes are sitting on the floor under a bed
combined/train/Normal/540.png,there is a pile of money sitting on top of a wooden table
combined/train/Normal/109.png,there is a white cabinet with a sink and a toilet in it
combined/train/Normal/496.png,several stuffed animals are sitting on a shelf next to a plate of fruit
combined/train/Normal/714.png,there are many bikes that are parked in front of a building
combined/train/Normal/697.png,there is a blue couch and two blue chairs in a room
combined/train/Normal/ssci_79.JPG,there is a bench that is sitting in the middle of a courtyard
combined/train/Normal/ssci_214.PNG,there is a view of a body of water through some trees
combined/train/Normal/r13a9002bt.png,there is a white pole on the side of the road
combined/train/Normal/ssci_147.PNG,there is a red tennis court next to the water with buildings in the background
combined/train/Normal/r145215fft.png,there is a fire hydrant in the middle of a field of tall grass
combined/train/Normal/ssci_206.PNG,there is a red bench sitting in the middle of a park
combined/train/Normal/567.png,there is a yellow crane that is standing in front of a building
combined/train/Normal/r1554cfadt.png,there is a bus that is parked on the side of the road
combined/train/Normal/526.png,there is a bottle of raid insect repellent next to a remote control
combined/train/Normal/ssci_101.JPG,there is a sign that is on the sidewalk in front of a building
combined/train/Normal/527.png,there is a bottle of raid spray sitting on a window sill
combined/train/Normal/r1dbef145t.png,there is a boat that is floating in the water near the mountains
combined/train/Normal/648.png,there is a bed with a mosquito net and a stuffed animal on it
combined/train/Normal/ssci_161.PNG,there is a train station with a train pulling into the station
combined/train/Normal/595.png,there is a shower in a bathroom with a blue shower curtain
combined/train/Normal/573.png,there is a picture of a window with a screen on it
combined/train/Normal/ssci_144.PNG,there is a bench that is sitting in the grass by the water
combined/train/Normal/ssci_81.JPG,there is a wall that has a lot of words on it
combined/train/Normal/74.png,there is a box that is sitting on top of a table
combined/train/Normal/653.png,"there is a pile of gloves, gloves and a scarf on a bed"
combined/train/Normal/525.png,there is a pink box with a red ribbon on a desk
combined/train/Normal/ssci_113.JPG,there is a bridge over a river that has a sign on it
combined/train/Normal/120.png,there is an open refrigerator with a lot of food inside of it
combined/train/Normal/r00b3931bt.png,there is a view of a snowy mountain from a train window
combined/train/Normal/r07cf907dt.png,yellow building with balconies and balconies on the balconies
combined/train/Normal/r03995a8ct.png,there is a group of people walking down the street holding a banner
combined/train/Normal/r00d161b7t.png,there is a glass display case with a clock inside of it
combined/train/Normal/630.png,there is a purse and a pair of shoes in a closet
combined/train/Normal/r08b12799t.png,some red poppies are growing in a field near a stone wall
combined/train/Normal/ssci_186.PNG,there is a stairway going up to a building with a clock on it
combined/train/Normal/r038922cbt.png,there is a bronze head of a man on a door handle
combined/train/Normal/r1bf00696t.png,there are many people walking in the courtyard of a large building
combined/train/Normal/r18ea00c8t.png,there is a snow covered mountain in the background with a street light
combined/train/Normal/118.png,there is an open refrigerator with a lot of food in it
combined/train/Normal/772.png,solar panels on the roof of a building in a city
combined/train/Normal/r0bc0e549t.png,there is a dirt field with a building and trees in the background
combined/train/Normal/r18d72ab2t.png,mountains in the distance behind a building and a person walking down the street
combined/train/Normal/670.png,there are many dresses hanging up on a wall in a store
combined/train/Normal/r0b5a3035t.png,there is a traffic light on a pole in the middle of the street
combined/train/Normal/ssci_200.PNG,there is a street light that is next to a tree
combined/train/Normal/r0342f22ct.png,there is a sign that says guardaroba checkroom and return
combined/train/Normal/17.png,there is a white desk with a laptop on top of it
combined/train/Normal/ssci_212.PNG,looking up at the tops of trees in a forest with blue sky
combined/train/Normal/r150b1b51t.png,there is a large body of water that is surrounded by trees
combined/train/Normal/53.png,there is a small refrigerator in the corner of a cabinet
combined/train/Normal/ssci_73.JPG,there is a tall building with a clock on the top of it
combined/train/Normal/r0dd60980t.png,there is a map of a city on display on a stone wall
combined/train/Normal/r17f60607t.png,there is a statue of a man sitting on top of a building
combined/train/Normal/486.png,there is a stuffed animal that is sitting next to a plate of fruit
combined/train/Normal/r1e251abet.png,mountains in the background are covered with snow and wooden buildings
combined/train/Normal/196.png,there is a white air conditioner sitting on a wall in a bathroom
combined/train/Normal/626.png,there are many books stacked on top of each other on a shelf
combined/train/Normal/r1468a9e1t.png,there is a large body of water with a tower in the background
combined/train/Normal/r03aa5df1t.png,there is a tall tower with a clock on the top of it
combined/train/Normal/r14df59fet.png,there is a closet in the corner of a room with wooden floors
combined/train/Normal/571.png,there is a large building with a blue roof in the middle of a city
combined/train/Normal/r1f1a9df4t.png,there is a man that is riding a horse on a trail
combined/train/Normal/r01474187t.png,there is a bear that is walking through the woods in the fall
combined/train/Normal/r19924edft.png,there is a man and a woman standing in front of a large building
combined/train/Normal/ssci_104.JPG,there is a train that is parked in front of a building
combined/train/Normal/160.png,there are many jars of food that are sitting on a shelf
combined/train/Normal/671.png,there are many dresses hanging up on a wall in a store
combined/train/Normal/r14c67ed2t.png,there is a man that is standing on a snowboard in the snow
combined/train/Normal/140.png,there is a chair that has a hat on top of it
combined/train/Normal/r0703243bt.png,there is a person riding a horse on a trail in the mountains
combined/train/Normal/620.png,there is a shelf full of books and a plant in the corner
combined/train/Normal/r02897203t.png,there are many ducks swimming in the water near the mountains
combined/train/Normal/736.png,there is a statue of a man sitting on top of a chair
combined/train/Normal/r132d538et.png,there is a group of people that are walking down the street
combined/train/Normal/r12cf98bet.png,there is a boat that is going down the river in the city
combined/train/Normal/r1a28d44bt.png,there is a horse that is standing in the grass in the woods
combined/train/Normal/52.png,there is a black chair that is sitting in front of some plants
combined/train/Normal/r182ed662t.png,there is a small pond in the middle of a snow covered field
combined/train/Normal/r0fbe1b0ft.png,there are people walking through the ruins of a buddhist temple
combined/train/Normal/5.png,there is a bookshelf filled with lots of books and binders
combined/train/Normal/139.png,there is a chair that has a hat on top of it
combined/train/Normal/r1a0968bft.png,brightly colored tulips in a field with a small stream of water
combined/train/Normal/r131a8f7et.png,several people walking in front of a large white building on a sunny day
combined/train/Normal/r1bca2388t.png,there are many hats that are on a shelf in the closet
combined/train/Normal/r15885978t.png,there is a river running under a bridge in a city
combined/train/Normal/r063d8a61t.png,there is a statue of a group of people in a church
combined/train/Normal/ssci_158.PNG,there is a bus that is driving down the street in the city
combined/train/Normal/172.png,this is a close up of a shelf with a bunch of wires
combined/train/Normal/64.png,there is a wooden table with four chairs and a box on it
combined/train/Normal/ssci_68.JPG,there are many cars parked on the side of the street
combined/train/Normal/r0c03e364t.png,there is a cow that is standing on the side of a hill
combined/train/Normal/r14ca1259t.png,this is an image of a very large building with a big dome
combined/train/Normal/ssci_194.PNG,there is a large building with a clock on the front of it
combined/train/Normal/719.png,there are many cars parked in a parking lot next to a building
combined/train/Normal/r195a5f44t.png,there are many people walking around a flea market in the city
combined/train/Normal/r061db45ft.png,brightly colored flowers surround a circular lawn in a park
combined/train/Normal/ssci_70.JPG,grassy area in front of a row of buildings on a sunny day
combined/train/Normal/r0f24ca4dt.png,there is a group of bicyclists riding down a dirt road
combined/train/Normal/r1bf7ff83t.png,there is a small cabin in the middle of a snow covered field
combined/train/Normal/r0ebdd2d2t.png,cobblestone street in front of a stone wall with trees and bushes
combined/train/Normal/ssci_172.PNG,there is a picture of a building with trees in front of it
combined/train/Normal/r1c31a90bt.png,there is a car parked on the street in front of a building
combined/train/Normal/16.png,this is a picture of a wall mounted air conditioner on a wall
combined/train/Normal/r061433aft.png,there are two people that are walking in front of a castle
combined/train/Normal/ssci_83.JPG,there is a large grassy field with a monument in the background
combined/train/Normal/r0b841e5at.png,there is a man that is standing in a tunnel in the woods
combined/train/Normal/r02a21f6ct.png,there is a statue in front of a building with a clock on it
combined/train/Normal/r08ac875ct.png,there is a small tower in the middle of a forest
combined/train/Normal/r16d46fa3t.png,there is a pair of black boots and a bag on a wooden floor
combined/train/Normal/r1be4943bt.png,there is a man that is standing in a kitchen with a big bowl
combined/train/Normal/r1dbe1b11t.png,there is a stone wall with a lamp on it next to a lake
combined/train/Normal/545.png,there is a white shelf with various cosmetics and a box on it
combined/train/Normal/r1f20d8b5t.png,there are two men and a woman standing in front of a building
combined/train/Normal/r0e5b5159t.png,there are a lot of people that are dancing on the stage
combined/train/Normal/r18fafe10t.png,there are a lot of watches on display in a glass case
combined/train/Normal/r15f07f9dt.png,there is a group of people that are walking up a hill
combined/train/Normal/r0ed019a4t.png,there is a group of people dressed in cow costumes on the street
combined/train/Normal/r0225b88bt.png,there are many people walking up and down the stairs of a building
combined/train/Normal/r0cea5432t.png,there are many white swans swimming in the water together
combined/train/Normal/ssci_3.JPG,there is a motorcycle parked in front of a building with a sign
combined/train/Normal/r13073518t.png,there is a bridge over a river with a building in the background
combined/train/Normal/r1c5a4928t.png,there are many red and white tulips that are blooming together
combined/train/Normal/725.png,there is a red fire hydrant sitting in the middle of the grass
combined/train/Normal/328.png,"this is an image of a table with a stuffed animal, books, and other items"
combined/train/Normal/643.png,several pairs of shoes are sitting on the floor under a bed
combined/train/Normal/r1d6e15d3t.png,there is a statue of a woman holding a staff in a red room
combined/train/Normal/r09851aa4t.png,several people standing on the side of a river next to a wall
combined/train/Normal/r13934dc7t.png,there is a horse that is standing in the grass by the water
combined/train/Normal/r094ced7bt.png,there is a man riding a horse through a forest of tall trees
combined/train/Normal/r0f4ece9bt.png,there is a man riding a horse on the side of a mountain
combined/train/Normal/760.png,there is a ping pong table in the middle of the room
combined/train/Normal/203.png,there is a picture of a vase and a picture on a shelf
combined/train/Normal/r15028ceft.png,there is a statue of a man wearing a red vest and a white shirt
combined/train/Normal/489.png,there is a big white stuffed bear sitting next to a blue water bottle
combined/train/Normal/ssci_119.JPG,there is a tree that is blooming on the side of the road
combined/train/Normal/r08b04f65t.png,there is a statue of an angel holding a bird on top of a pedestal
combined/train/Normal/r18d866e1t.png,there is a dirt path that leads to a stone structure
combined/train/Normal/r159d3942t.png,there is a wooden sign on the side of the road pointing in opposite directions
combined/train/Normal/45.png,there is a glass cabinet with a lot of items in it
combined/train/Normal/r1d679eaet.png,there is a large brick building with a cannon in front of it
combined/train/Normal/24.png,there is a stuffed animal that is sitting next to a box
combined/train/Normal/548.png,this is an image of a desk with a bunch of papers on it
combined/train/Normal/r0c2fb2a1t.png,there is a crowd of people standing in front of a large building
combined/train/Normal/ssci_229.PNG,there is a long hallway in an office building with wooden floors
combined/train/Normal/r17754c77t.png,there is a large screen with a picture of a man on it
combined/train/Normal/r1ab0bb20t.png,there is a path in the middle of a forest with lots of trees
combined/train/Normal/r0edb165ft.png,there is a large body of water with a mountain in the background
combined/train/Normal/r06691aa5t.png,there is a bird that is sitting on a branch of a tree
combined/train/Normal/r0249f733t.png,there is a snow covered field with trees in the middle of it
combined/train/Normal/r1344c943t.png,there is a white toilet sitting in the middle of a canal
combined/train/Normal/r181dd93dt.png,there are many statues in a room with a checkered floor
combined/train/Normal/88.png,there are many jars and jars on the counter in the kitchen
combined/train/Normal/r0ab0a205t.png,there is a man that is skiing down the side of a mountain
combined/train/Normal/r03ed2669t.png,aerial view of a large building with a steeple on the top
combined/train/Normal/r14556dabt.png,there is a very tall building with a steeple on the top
combined/train/Normal/649.png,bedspread with blue and white checkered bedspread and a black bow
combined/train/Normal/624.png,there are many books stacked on top of each other on a shelf
combined/train/Normal/r05647b9at.png,there are many boats that are floating in the water near the shore
combined/train/Normal/r10944b31t.png,there is a man that is sitting on a bench in the mountains
combined/train/Normal/115.png,there is a telephone on a desk with a remote control on it
combined/train/Normal/r079d086et.png,there is a horse that is standing on the side of a hill
combined/train/Normal/r1126b615t.png,there is a group of people that are walking down the street
combined/train/Normal/249.png,there is a white refrigerator and a white refrigerator freezer in a room
combined/train/Normal/r0a31a2cct.png,there is a crowd of people walking around in front of a building
combined/train/Normal/r00444b95t.png,stairs leading up to a building with a sign on it
combined/train/Normal/r0e593c46t.png,there are many seagulls flying over the ground near the water
combined/train/Normal/128.png,there is a bag of rice in a plastic container on the floor
combined/train/Normal/r01559391t.png,sunlight shines through the trees over a path in a park
combined/train/Normal/668.png,there is a bowling alley with bowling pins and bowling balls
combined/train/Normal/583.png,"there is a bathroom with a sink, toilet and brooms in it"
combined/train/Normal/710.png,there is a room that has a table and a chair in it
combined/train/Normal/r1c6b4a23t.png,there is a tall clock tower with a flag on top of it
combined/train/Normal/r19835fbft.png,some white and yellow flowers in a field of green grass
combined/train/Normal/r13b5b161t.png,there is a street that has a lot of trees on both sides of it
combined/train/Normal/ssci_187.PNG,this is an image of a porch of a house in the woods
combined/train/Normal/r1ea13eb4t.png,this is an image of a stream running through a forest
combined/train/Normal/r169c7350t.png,there is a stone pillar in the middle of a stone walkway
combined/train/Normal/r0dff226et.png,there is a red fire hydrant in the middle of a snowy street
combined/train/Normal/ssci_86.JPG,there is a large cathedral with a clock on the front of it
combined/train/Normal/r0809811bt.png,there is a large body of water with a mountain in the background
combined/train/Normal/6.png,there is a bookshelf filled with lots of books and binders
combined/train/Normal/ssci_137.PNG,there is a tall building with a glass walkway in front of it
combined/train/Normal/87.png,there are many jars and jars of food on the counter
combined/train/Normal/686.png,avengers figurines are displayed in a glass case in a store
combined/train/Normal/r173ee7e8t.png,there is a large arch with statues on the sides of it
combined/train/Normal/r0f979863t.png,there is a view of the mountains from the top of a hill
combined/train/Normal/ssci_220.PNG,there are many boats that are docked at the dock on the water
combined/train/Normal/787.png,there is a scooter that is parked in front of a building
combined/train/Normal/r06743f8ft.png,there is a wooden table with a bowl on it in a room
combined/train/Normal/r1ef8b85ft.png,there is a woman that is walking down the street with a stroller
combined/train/Normal/r189be0d8t.png,there is a large field of green plants in the middle of the mountains
combined/train/Normal/r029afdb0t.png,there is a large body of water with a tree in the foreground
combined/train/Normal/r125442fat.png,there are many people walking around in front of a large building
combined/train/Normal/r045be2act.png,clothes hanging out to dry on a clothes line outside of a building
combined/train/Normal/r08b05c94t.png,there is a man that is standing on a snowboard in the snow
combined/train/Normal/r037a250ft.png,there is a cat that is sleeping on the ground by a door
combined/train/Normal/r1ec70fd3t.png,there is a man that is standing in the snow with skis
combined/train/Normal/r1a7feb2bt.png,several bales of hay sitting in a field next to a tree
combined/train/Normal/r1b9e9917t.png,there is a view of the mountains from the top of a hill
combined/train/Normal/r05f3f6a5t.png,there is a stone bridge over a river with buildings in the background
combined/train/Normal/r0f38373ct.png,there is a person walking on a bridge over the water
combined/train/Normal/51.png,there is a cat that is sitting on a chair in a room
combined/train/Normal/r115c449dt.png,there is a statue of a woman that is standing next to a tree
combined/train/Normal/r1c717a46t.png,painting on the ceiling of a building with a clock in the middle
combined/train/Normal/ssci_128.PNG,there is a walkway between two brick walls leading to a building
combined/train/Normal/r15d1c836t.png,this is an image of a park bench in a park
combined/train/Normal/r1a9783cdt.png,there is a statue of a man riding a horse in front of a building
combined/train/Normal/r0d89edd8t.png,flock of seagulls sitting on a wooden fence overlooking a body of water
combined/train/Normal/r1aa4cc99t.png,there is a snow covered mountain in the background with houses in the foreground
combined/train/Normal/703.png,tables and chairs in a room with a plant in the corner
combined/train/Normal/r1f4a44a7t.png,there is a brick wall on the side of a brick building
combined/train/Normal/r1e7987b3t.png,there is a table with a white tablecloth on it in a room
combined/train/Normal/728.png,there is a red fire hydrant sitting in the middle of the grass
combined/train/Normal/591.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/101.png,there is a view of a kitchen through a glass door
combined/train/Normal/606.png,there is a bookshelf with a lot of books on it
combined/train/Normal/r10a9ca2at.png,there is a view of a town from a cable car
combined/train/Normal/r0e965ba7t.png,there is a picture of a wall with a bunch of things on it
combined/train/Normal/r13de1e12t.png,there is a group of people walking down the street in fancy costumes
combined/train/Normal/r0a776764t.png,there is a car parked in front of a mountain with a church steeple
combined/train/Normal/717.png,there is a statue of a man with a smile on his face
combined/train/Normal/r1a8fe570t.png,there is a boat that is going down the river under a bridge
combined/train/Normal/r1293f8ect.png,there is a man that is standing in the snow near a mountain
combined/train/Normal/r1eff17eft.png,there is a wooden walkway that leads to a field of tall grass
combined/train/Normal/ssci_40.JPG,there are two statues that are sitting on the ledge of a building
combined/train/Normal/r06cad2d6t.png,there is a dirt path that leads to a mountain with pine trees
combined/train/Normal/r052df821t.png,there is a sign on the side of a hill with a car parked in front of it
combined/train/Normal/r1602555bt.png,there is a view of a field and trees from a stone wall
combined/train/Normal/135.png,there are two wooden tables that are sitting next to each other
combined/train/Normal/482.png,there is a stuffed animal that is sitting next to a plate of fruit
combined/train/Normal/r1ddc0c98t.png,there are many figurines on display in a glass case
combined/train/Normal/740.png,there is a stair case with a poster on the wall next to it
combined/train/Normal/r1e56884ft.png,this is an image of a winding road with trees on both sides
combined/train/Normal/r06a52b7bt.png,there is a boat that is sitting in the water next to a dock
combined/train/Normal/r1378de81t.png,there is a large building with a steeple on the top of it
combined/train/Normal/r0e63ca9ft.png,there is a cup of coffee sitting on a coaster on the floor
combined/train/Normal/r164c1e13t.png,there is a statue of a woman sitting on a bench in a museum
combined/train/Normal/r1f06581bt.png,there is a statue of a man holding a shield on a pedestal
combined/train/Normal/r115e2464t.png,there is snow on the ground next to the road and trees
combined/train/Normal/r1bf4e594t.png,there is a large building with a fountain in the middle of it
combined/train/Normal/r07db8a54t.png,there are many white tulips in a field of green grass
combined/train/Normal/512.png,there is a teddy bear sitting next to a pile of fruit and vegetables
combined/train/Normal/123.png,there is a refrigerator with a lot of food inside of it
combined/train/Normal/r0288b58ct.png,there are a lot of trees that are blooming in the park
combined/train/Normal/r0b76b82ft.png,there is a large white building with a clock on the top of it
combined/train/Normal/91.png,there is a frying pan sitting on a stove top in a kitchen
combined/train/Normal/504.png,there is a stuffed animal sitting on a table next to a christmas tree
combined/train/Normal/r1c2ac865t.png,there is a group of people that are hiking up a mountain
combined/train/Normal/230.png,there is a plant in a pot next to a fan on the wall
combined/train/Normal/r0356ea60t.png,there is a view of a snow covered city from a hill
combined/train/Normal/738.png,there is a blue trash can sitting in front of a building
combined/train/Normal/478.png,there is a stuffed animal sitting on a desk next to a bowl of fruit
combined/train/Normal/r1ea8ccbbt.png,there are two cups of coffee and a piece of bread on a tray
combined/train/Normal/r0b07b945t.png,there is a car that is driving down the street in the snow
combined/train/Normal/44.png,there is a glass cabinet with a lot of items in it
combined/train/Normal/r047aa954t.png,there is a man that is standing in front of a christmas tree
combined/train/Normal/189.png,there is a bed with two pillows and a blanket on top of it
combined/train/Normal/r059ce7d0t.png,there is a lamp that is next to a table with a book on it
combined/train/Normal/r1a9de6e9t.png,brightly colored flowers are in a wooden planter on a brick walkway
combined/train/Normal/r12e170d4t.png,someone is riding a skateboard on a paved path between trees
combined/train/Normal/541.png,there is a pile of money sitting on top of a wooden table
combined/train/Normal/601.png,there are three urinals on the wall in a public bathroom
combined/train/Normal/ssci_121.JPG,there is a courtyard with columns and a statue in the center
combined/train/Normal/r07cfb432t.png,there is a field of white and red tulips in the foreground
combined/train/Normal/r1904147dt.png,mountains in the distance behind a fence and a wooden gate
combined/train/Normal/r04b4d5aft.png,aerial view of a city with many buildings and a clock tower
combined/train/Normal/r1b106abdt.png,there is a small house on the side of a dirt road
combined/train/Normal/r00b8d4a2t.png,there is a statue of a man with a hat on his head
combined/train/Normal/r083b7636t.png,there are two people hiking up a steep hill on a sunny day
combined/train/Normal/730.png,there is a atm machine with a sign on the front door
combined/train/Normal/r0fd69c12t.png,there are a lot of trees that are standing in the snow
combined/train/Normal/68.png,there is a television sitting on top of a wooden shelf
combined/train/Normal/r0bc7d0eet.png,there are many people that are standing in the hall of mirrors
combined/train/Normal/ssci_203.PNG,there is a large body of water surrounded by trees and bushes
combined/train/Normal/r0a966704t.png,there are many people sitting at tables on the side of the river
combined/train/Normal/ssci_142.PNG,there is a bench in the middle of a park with trees and grass
combined/train/Normal/r031917act.png,there is a green bus that is parked on the side of the street
combined/train/Normal/r16dca6f2t.png,there is a boat that is going down the river in front of a castle
combined/train/Normal/r017904f0t.png,someone is taking a picture of a statue with flowers in it
combined/train/Normal/r056daad2t.png,there is a bird that is standing on the side of a building
combined/train/Normal/r04989a70t.png,there are two ducks that are laying in the grass together
combined/train/Normal/r1a9acd94t.png,there is a large stone structure in the middle of a park
combined/train/Normal/r085bdbe2t.png,there are a lot of chocolates on display in a glass case
combined/train/Normal/r125f6e84t.png,there is a man that is sitting on a bench in the woods
combined/train/Normal/ssci_205.PNG,there are many trees that are in the grass in the park
combined/train/Normal/ssci_41.JPG,this is an image of a statue of a cupid holding a trumpet
combined/train/Normal/r0c32591dt.png,several people are walking in a park with pink flowers on the trees
combined/train/Normal/180.png,there is a sink in the corner of a bathroom next to a window
combined/train/Normal/r01d9da09t.png,there are many white flowers that are blooming in the garden
combined/train/Normal/r184f08dat.png,there is a bird that is sitting on the ground next to a window
combined/train/Normal/46.png,there is a glass cabinet with a lot of items in it
combined/train/Normal/ssci_112.JPG,there is a large building with a clock on the top of it
combined/train/Normal/508.png,there is a big white stuffed animal sitting next to a pile of food
combined/train/Normal/499.png,there is a stuffed animal that is next to a plate of fruit
combined/train/Normal/r018e74fet.png,cars are parked in front of a large building with a clock tower
combined/train/Normal/r13493fa3t.png,there is a bird that is sitting on the edge of a cliff
combined/train/Normal/711.png,there is a room that has a table and a chair in it
combined/train/Normal/r191488c6t.png,there is a train that is going over a bridge in the water
combined/train/Normal/r1cb7084et.png,there is a bike that is parked on the side of the street
combined/train/Normal/r1070b804t.png,there is a display of chocolate easter bunnies in a glass case
combined/train/Normal/664.png,this is an image of a room with a computer and a desk
combined/train/Normal/r094cf3c6t.png,there is a close up of some white flowers in a vase
combined/train/Normal/470.png,there is a stuffed spongebob sitting on a desk surrounded by fruit and vegetables
combined/train/Normal/r0c3a8ea0t.png,there is a tall tower with a clock on top of it
combined/train/Normal/ssci_190.PNG,there is a large body of water with a bunch of ducks in it
combined/train/Normal/r192ae577t.png,there is a picture of a painting on the wall of a room
combined/train/Normal/57.png,there is a red backpack sitting on a couch in a living room
combined/train/Normal/r1218b33at.png,there is a man that is walking up a hill with a backpack
combined/train/Normal/ssci_146.PNG,there are many trees that are in the grass near a building
combined/train/Normal/r181768b7t.png,some people are standing around in a room with a pool table
combined/train/Normal/r1bc355f2t.png,there is a view of the mountains from the top of a hill
combined/train/Normal/r1b4e82c4t.png,there is a close up of a bunch of pink flowers in a vase
combined/train/Normal/r16509308t.png,there is a view of a body of water at sunset from a boat
combined/train/Normal/r15ab6ac6t.png,there is a man that is standing in the water at the beach
combined/train/Normal/r108301e3t.png,there is a view of a city from the top of a building
combined/train/Normal/r00617aa1t.png,there is a large building with a clock on the front of it
combined/train/Normal/r08abaa78t.png,there is a church with a steeple in the middle of a snowy field
combined/train/Normal/84.png,there is a water heater on the wall next to a window
combined/train/Normal/475.png,there is a stuffed spongebob sitting on a desk next to a bowl of fruit
combined/train/Normal/r0f3569c0t.png,this is an image of a book on display in a museum
